2025-05-19 16:13:34,532 INFO    Thread-43 (_run_job):1156901 [wandb_setup.py:_flush():67] Current SDK version is 0.19.9
2025-05-19 16:13:34,533 INFO    Thread-43 (_run_job):1156901 [wandb_setup.py:_flush():67] Configure stats pid to 1156901
2025-05-19 16:13:34,533 INFO    Thread-43 (_run_job):1156901 [wandb_setup.py:_flush():67] Loading settings from /speech/utkarsh/.config/wandb/settings
2025-05-19 16:13:34,533 INFO    Thread-43 (_run_job):1156901 [wandb_setup.py:_flush():67] Loading settings from /speech/utkarsh/da6401_assignment3/wandb/settings
2025-05-19 16:13:34,533 INFO    Thread-43 (_run_job):1156901 [wandb_setup.py:_flush():67] Loading settings from environment variables
2025-05-19 16:13:34,533 INFO    Thread-43 (_run_job):1156901 [wandb_init.py:setup_run_log_directory():662] Logging user logs to /speech/utkarsh/da6401_assignment3/wandb/run-20250519_161334-kwmo51tv/logs/debug.log
2025-05-19 16:13:34,533 INFO    Thread-43 (_run_job):1156901 [wandb_init.py:setup_run_log_directory():663] Logging internal logs to /speech/utkarsh/da6401_assignment3/wandb/run-20250519_161334-kwmo51tv/logs/debug-internal.log
2025-05-19 16:13:34,533 INFO    Thread-43 (_run_job):1156901 [wandb_init.py:init():781] calling init triggers
2025-05-19 16:13:34,533 INFO    Thread-43 (_run_job):1156901 [wandb_init.py:init():786] wandb.init called with sweep_config: {'batch_size': 128, 'beam_size': 7, 'cell_type': 'lstm', 'decoder_dropout': 0.2, 'embedding_size': 256, 'encoder_dropout': 0.5, 'hidden_size': 256, 'learning_rate': 0.0005, 'num_layers': 3, 'use_attention': True}
config: {'_wandb': {}}
2025-05-19 16:13:34,533 INFO    Thread-43 (_run_job):1156901 [wandb_init.py:init():809] starting backend
2025-05-19 16:13:34,533 INFO    Thread-43 (_run_job):1156901 [wandb_init.py:init():813] sending inform_init request
2025-05-19 16:13:34,535 INFO    Thread-43 (_run_job):1156901 [backend.py:_multiprocessing_setup():101] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2025-05-19 16:13:34,535 INFO    Thread-43 (_run_job):1156901 [wandb_init.py:init():823] backend started and connected
2025-05-19 16:13:34,536 INFO    Thread-43 (_run_job):1156901 [wandb_run.py:_config_callback():1327] config_cb None None {'batch_size': 128, 'beam_size': 7, 'cell_type': 'lstm', 'decoder_dropout': 0.2, 'embedding_size': 256, 'encoder_dropout': 0.5, 'hidden_size': 256, 'learning_rate': 0.0005, 'num_layers': 3, 'use_attention': True}
2025-05-19 16:13:34,539 INFO    Thread-43 (_run_job):1156901 [wandb_init.py:init():915] updated telemetry
